L0 Domain,L3 Sub-Category,L2 Category,L1 Sub-Domain,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable,Returnable,Replaceable,COD Available,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile,Liquid,Hazardous,Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,Type,Fabric 2,images.img1,images.img2,images.img3,images.img4,Sustainable,images.img5,images.img6,Eunimart Reference Code
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Red Mermaid Saree Shapewear ZI3023COREZIRED,Red,M,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_4.jpg,-,-,-,EU00978911
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Red Mermaid Saree Shapewear ZI3023COREZIRED,Red,L,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_4.jpg,-,-,-,EU00978912
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Red Mermaid Saree Shapewear ZI3023COREZIRED,Red,XL,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_4.jpg,-,-,-,EU00978913
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Red Mermaid Saree Shapewear ZI3023COREZIRED,Red,XXL,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Elastane,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited - 2726, 3rd Floor, Lakshminarayana Nivas, Off 80 feet Road, Indiranagar, Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_7340671RedMermaidSareeShapewearZI3023COREZIRED_4.jpg,-,-,-,EU00978914
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Tummy & Thigh Shapewears SW0025R24,Beige,S/M,1,Clovia,1399,839,This item cannot be returned.,-,-,1,Units,Nylon,"PURPLE PANDA FASHIONS PVT LTD, Name - Purple Panda Fashions Pvt Ltd.Address - Khasra No.566/1 Arun Plaza BijwasanNear Amity College, Pin-110061",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_4.jpg,-,-,-,EU00978915
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Tummy & Thigh Shapewears SW0025R24,Beige,L/XL,1,Clovia,1399,839,This item cannot be returned.,-,-,1,Units,Nylon,"PURPLE PANDA FASHIONS PVT LTD, Name - Purple Panda Fashions Pvt Ltd.Address - Khasra No.566/1 Arun Plaza BijwasanNear Amity College, Pin-110061",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_4.jpg,-,-,-,EU00978916
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Beige Tummy & Thigh Shapewears SW0025R24,Beige,XXL,1,Clovia,1399,839,This item cannot be returned.,-,-,1,Units,Nylon,"PURPLE PANDA FASHIONS PVT LTD, Name - Purple Panda Fashions Pvt Ltd.Address - Khasra No.566/1 Arun Plaza BijwasanNear Amity College, Pin-110061",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Body Shaper,-,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Clovia_4882738WomenBeigeTummyThighShapewearsSW0025R24_4.jpg,-,-,-,EU00978917
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Saree Shapewear,"Purples,Pink",S,1,COLOR STYLE,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"G.K. STORE, J44/45 BERI WALA BAGH HARI NAGAR DELHI-110064",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_4.jpg,-,-,-,EU00978918
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Saree Shapewear,"Purples,Pink",M,1,COLOR STYLE,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"G.K. STORE, J44/45 BERI WALA BAGH HARI NAGAR DELHI-110064",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_4.jpg,-,-,-,EU00978919
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Saree Shapewear,"Purples,Pink",L,1,COLOR STYLE,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"G.K. STORE, J44/45 BERI WALA BAGH HARI NAGAR DELHI-110064",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_4.jpg,-,-,-,EU00978920
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Saree Shapewear,"Purples,Pink",XL,1,COLOR STYLE,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"G.K. STORE, J44/45 BERI WALA BAGH HARI NAGAR DELHI-110064",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_4.jpg,-,-,-,EU00978921
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Saree Shapewear,"Purples,Pink",XXL,1,COLOR STYLE,999,599,This item cannot be returned.,-,-,1,Units,Elastane,"G.K. STORE, J44/45 BERI WALA BAGH HARI NAGAR DELHI-110064",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Saree Shapewear,Elastane,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_COLORSTYLE_21286970SareeShapewear_4.jpg,-,-,-,EU00978922
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Tummy Shapewear,Nude,M,1,Hill Islands,999,899,This item cannot be returned.,-,-,1,Units,Elastane,"HILL ISLANDS PRIVATE LIMITED, GL-17 Jail Road, Tilak Nagar, Delhi-110064,",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_4.jpg,-,-,-,EU00978923
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Tummy Shapewear,Nude,L,1,Hill Islands,999,899,This item cannot be returned.,-,-,1,Units,Elastane,"HILL ISLANDS PRIVATE LIMITED, GL-17 Jail Road, Tilak Nagar, Delhi-110064,",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_4.jpg,-,-,-,EU00978924
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Nude Tummy Shapewear,Nude,XL,1,Hill Islands,999,899,This item cannot be returned.,-,-,1,Units,Elastane,"HILL ISLANDS PRIVATE LIMITED, GL-17 Jail Road, Tilak Nagar, Delhi-110064,",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_HillIslands_20880884WomenNudeTummyShapewear_4.jpg,-,-,-,EU00978925
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Pink Solid Saree Shape Wear,Pink,3XS,1,Zivame,1295,893,This item cannot be returned.,-,-,1,Units,Polyester,"MILASTAR RETAIL PRIVATE LIMITED, Milastar Retail Limited2726, 3rd Floor, Lakshminarayana Nivas,Off 80 feet Road, Indiranagar,Bangalore - 560 038",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Polyester,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Saree Shapewear,-,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17119358WomenPinkSolidSareeShapeWear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17119358WomenPinkSolidSareeShapeWear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17119358WomenPinkSolidSareeShapeWear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Zivame_17119358WomenPinkSolidSareeShapeWear_4.jpg,-,-,-,EU00978926
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid High-Waist Seamless Tummy & Thigh Shapewear,Black,S,1,Inddus,2199,835,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, Inddusinc Exim Pvt. Ltd.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_4.jpg,-,-,-,EU00978927
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid High-Waist Seamless Tummy & Thigh Shapewear,Black,M,1,Inddus,2199,835,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, Inddusinc Exim Pvt. Ltd.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_4.jpg,-,-,-,EU00978928
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid High-Waist Seamless Tummy & Thigh Shapewear,Black,L,1,Inddus,2199,835,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, Inddusinc Exim Pvt. Ltd.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_4.jpg,-,-,-,EU00978929
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid High-Waist Seamless Tummy & Thigh Shapewear,Black,XL,1,Inddus,2199,835,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, Inddusinc Exim Pvt. Ltd.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_4.jpg,-,-,-,EU00978930
RET,RET-12-17-12,RET-12-17,RET-12,RET-12-17-12-12,Women Black Solid High-Waist Seamless Tummy & Thigh Shapewear,Black,XXL,1,Inddus,2199,835,This item cannot be returned.,-,-,1,Units,Elastane,"Natural Lifestyle Products Private Limited, Inddusinc Exim Pvt. Ltd.",India,-,-,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Solid,-,Nylon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Women,Tummy and Thigh Shaper,Elastane,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_1.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_2.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_3.jpg,https://datalabs.siva3.io/images/WomenShapewear_Inddus_14087282WomenBlackSolidHighWaistSeamlessTummyThighShapewear_4.jpg,-,-,-,EU00978931
