L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Image,Image 1,Images 2,Images 3,Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Type,Saree Fabric,Blouse,Blouse Fabric,Border,Bottom Fabric,Bottom Pattern,Bottom Type,Choli Stitch,Colour Family,Design Styling,Dupatta,Dupatta Border,Dupatta Fabric,Hemline,Kurta Fabric,Lehenga Fabric,Lehenga Lining Fabric,Lehenga Stitch,Set Content,Shape,Sleeve Styling,Slit Detail,Stitch,Top Design Styling,Top Hemline,Top Length,Top Pattern,Top Shape,Top Type,Wash Care,Weave Pattern,Weave Type
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-984,Women Pack Of 2 Ankle Length Leggings,Black&White,38,1,TAG 7,3099,929,"Pack Of 2 Ankle Length Leggings, ,has slip on closure, 2 pockets",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782616WomenPackOf2AnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782616WomenPackOf2AnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782616WomenPackOf2AnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782616WomenPackOf2AnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-985,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",28,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-986,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",30,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-987,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",32,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-988,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",34,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-989,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",36,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-990,Women Green & Brown Set Of 2 Solid Ankle Length Leggings,"Brown,Green",38,1,TAG 7,3099,929,"Solid mid rise leggings in green & brown with fully elasticated waistband
Slip on closure
2 pockets
Ankle length",,,2,Units,"98% COTTON & 2% ELASTANE
HAND WASH","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782240WomenGreenBrownSetOf2SolidAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-991,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",28,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-992,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",30,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-993,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",32,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-994,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",34,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-995,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",36,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-996,Set Of 2 Olive Green & Off White Solid Leggings,"Green,White,Olive",38,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in olive green & off white, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782196SetOf2OliveGreenOffWhiteSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-997,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",28,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-998,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",30,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-999,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",32,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1000,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",34,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1001,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",36,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1002,Set Of 2 Green & Pink Solid Leggings,"Green,Pink",38,1,TAG 7,3099,929,"Set of 2 solid mid rise leggings in green & pink, has elasticated waistband, slip on closure, 2 pockets",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782188SetOf2GreenPinkSolidLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,,,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1003,Women Orange & Pink Pack of 2 Straight Fit Ankle-Length Leggings,"Pink,Orange",28,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in pink and orange, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
RET,RET-12,RET-12-17,RET-12-17-10,RET-12-17-10-1004,Women Orange & Pink Pack of 2 Straight Fit Ankle-Length Leggings,"Pink,Orange",30,1,TAG 7,3099,929,"Pack of 2 solid comfort-fit ankle-length leggings in pink and orange, each has an elasticated waistband, 2 pockets, and slip-on closure",,,2,Units,"98% Cotton & 2% Elastane
Hand Wash","GENERATION,GENERATION B-7/1 RANA PARTAP BAGH DELHI-110007",India,,Hand Wash,,,,,,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_0.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_1.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_2.jpg,https://datalabs.siva3.io/image/womenethnicwear2_TAG7_17782186WomenOrangePinkPackof2StraightFitAnkleLengthLeggings_3.jpg,,,,[N],[N],[N],,,,,,Ethnic,,,Solid,,,,,,,"Straight,Straight Fit",,,,,,,,,Ankle Length,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hand Wash,,
